pclass,is_female,Cherbourg,Queenstown,Southampton,age,sibsp,parch,fare,survived
1,1,0,0,1,0.5301154135279532,0.481287771858981,1.8665256881734007,1.6766436583883395,1
1,0,0,0,1,1.5299647531666454,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,0
1,1,1,0,0,-0.3928224384462242,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,1
1,0,0,0,1,0.5301154135279532,0.481287771858981,-0.444999501816175,0.8810399881834136,0
1,1,0,0,1,3.606574920108544,0.481287771858981,-0.444999501816175,0.8810399881834136,1
1,0,0,0,1,1.299230290173101,0.481287771858981,-0.444999501816175,0.5393074275303865,0
1,1,0,0,1,1.3761417778376157,0.481287771858981,-0.444999501816175,0.5393074275303865,1
1,0,0,0,1,-0.16208797545267986,0.481287771858981,-0.444999501816175,0.38318349953756087,1
1,1,0,0,1,0.29938095053440883,0.481287771858981,-0.444999501816175,0.38318349953756087,1
1,1,1,0,0,0.5301154135279532,-0.47908676070718687,-0.444999501816175,4.429355020367108,1
1,1,0,0,1,0.06864648754086448,-0.47908676070718687,-0.444999501816175,1.0289468673345117,1
1,0,1,0,0,1.2223188025085863,-0.47908676070718687,-0.444999501816175,-0.06923754257168015,1
1,1,0,0,1,-0.469733926110739,-0.47908676070718687,0.7107630931786129,0.4199185414182257,1
1,0,0,0,1,-0.31591095078170944,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,0
1,0,1,0,0,-0.16208797545267986,0.481287771858981,-0.444999501816175,2.0010566135062615,0
1,1,1,0,0,-0.23899946311719464,0.481287771858981,-0.444999501816175,2.0010566135062615,1
1,1,0,0,1,-0.5466454137752538,-0.47908676070718687,-0.444999501816175,2.286638695933064,1
1,0,0,0,1,-0.3928224384462242,-0.47908676070718687,-0.444999501816175,0.36191584371191277,0
1,0,0,0,1,1.3761417778376157,-0.47908676070718687,-0.444999501816175,-0.14874957401075084,0
1,1,1,0,0,0.7608498765214975,0.481287771858981,0.7107630931786129,0.9643376623594496,1
1,0,1,0,0,0.6070269011924679,0.481287771858981,0.7107630931786129,0.9643376623594496,0
1,1,1,0,0,2.683637068134367,-0.47908676070718687,1.8665256881734007,0.9643376623594496,1
1,1,0,0,1,1.991433679153734,1.4416623044251486,-0.444999501816175,-0.1465744728467641,1
1,0,0,0,1,-0.3928224384462242,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,0
1,0,0,0,1,3.145105994121456,0.481287771858981,0.7107630931786129,0.7292662625185614,0
1,1,0,0,1,0.5301154135279532,-0.47908676070718687,1.8665256881734007,0.7292662625185614,1
1,1,0,0,1,2.683637068134367,0.481287771858981,0.7107630931786129,-0.1301403751633087,1
1,0,1,0,0,0.7608498765214975,0.481287771858981,-0.444999501816175,0.7347436506052942,0
1,1,1,0,0,0.6839383888569828,0.481287771858981,-0.444999501816175,0.7347436506052942,1
1,0,0,0,1,1.6837877284956748,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1
1,0,0,0,1,-0.16208797545267986,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1
1,1,0,0,1,0.29938095053440883,-0.47908676070718687,-0.444999501816175,2.286638695933064,1
1,0,0,0,1,0.14555797520537925,0.481287771858981,-0.444999501816175,0.36191584371191277,0
1,1,0,0,1,-0.16208797545267986,0.481287771858981,1.8665256881734007,0.36191584371191277,1
1,0,0,0,1,0.14555797520537925,0.481287771858981,-0.444999501816175,0.4585870065557677,1
1,1,0,0,1,-0.9312028520978277,0.481287771858981,-0.444999501816175,0.4585870065557677,1
1,0,0,0,1,1.8376107038247045,0.481287771858981,0.7107630931786129,0.9392031600200474,1
1,0,0,0,1,-1.9310521917365198,-0.47908676070718687,1.8665256881734007,0.9392031600200474,1
1,1,0,0,1,1.9145221914892192,0.481287771858981,0.7107630931786129,0.9392031600200474,1
1,0,1,0,0,1.60687624083116,0.481287771858981,-0.444999501816175,1.4141814512672737,0
1,1,1,0,0,-0.16208797545267986,0.481287771858981,0.7107630931786129,4.14216046294407,1
1,1,1,0,0,1.4530532655021304,0.481287771858981,-0.444999501816175,1.4141814512672737,1
1,1,1,0,0,1.4530532655021304,0.481287771858981,-0.444999501816175,0.12217135985915262,1
1,0,1,0,0,1.5299647531666454,0.481287771858981,-0.444999501816175,0.45721814288989876,1
1,0,1,0,0,0.7608498765214975,-0.47908676070718687,-0.444999501816175,-0.06923754257168015,0
1,1,1,0,0,-0.469733926110739,-0.47908676070718687,0.7107630931786129,0.9643376623594496,1
1,1,1,0,0,0.6839383888569828,-0.47908676070718687,-0.444999501816175,3.7555570153454396,1
1,1,1,0,0,1.9145221914892192,0.481287771858981,-0.444999501816175,0.8697623303260495,1
1,1,1,0,0,0.5301154135279532,-0.47908676070718687,-0.444999501816175,-0.030971229471568575,0
1,0,0,0,1,-0.469733926110739,-0.47908676070718687,-0.444999501816175,3.644466381851795,0
1,1,0,0,1,-0.08517648778816508,-0.47908676070718687,-0.444999501816175,-0.03089195911803666,1
1,1,1,0,0,-0.469733926110739,-0.47908676070718687,-0.444999501816175,1.5003792603286255,1
1,0,0,0,1,0.5301154135279532,-0.47908676070718687,-0.444999501816175,-0.13328218795573402,1
1,0,1,0,0,0.06864648754086448,-0.47908676070718687,-0.444999501816175,-0.10693929608078355,0
1,1,0,0,1,-0.3928224384462242,2.4020368369913165,1.8665256881734007,4.44143891572259,1
1,1,0,0,1,-0.08517648778816508,2.4020368369913165,1.8665256881734007,4.44143891572259,1
1,1,0,0,1,-0.469733926110739,2.4020368369913165,1.8665256881734007,4.44143891572259,1
1,0,0,0,1,-0.7773798767687982,2.4020368369913165,1.8665256881734007,4.44143891572259,0
1,0,0,0,1,2.683637068134367,0.481287771858981,4.178050878162977,4.44143891572259,0
1,1,0,0,1,2.3759911174763078,0.481287771858981,4.178050878162977,4.44143891572259,1
1,1,1,0,0,0.06864648754086448,-0.47908676070718687,-0.444999501816175,0.45721814288989876,1
1,0,0,0,1,-0.08517648778816508,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,0
1,0,0,0,1,1.60687624083116,1.4416623044251486,-0.444999501816175,1.9405559329520634,1
1,0,1,0,0,1.0684958271795566,0.481287771858981,-0.444999501816175,-0.10750385567179166,1
1,1,0,0,1,-0.31591095078170944,0.481287771858981,-0.444999501816175,1.9405559329520634,1
1,1,1,0,0,-0.5466454137752538,-0.47908676070718687,1.8665256881734007,0.3135802622899853,1
1,0,1,0,0,2.3759911174763078,0.481287771858981,0.7107630931786129,0.8878069695824836,1
1,1,1,0,0,1.4530532655021304,0.481287771858981,0.7107630931786129,0.8878069695824836,1
1,0,0,0,1,-0.008265000123650303,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,0
1,0,0,0,1,0.6070269011924679,0.481287771858981,-0.444999501816175,0.38318349953756087,0
1,1,0,0,1,0.4532039258634384,0.481287771858981,-0.444999501816175,0.38318349953756087,1
1,0,0,0,1,1.3761417778376157,-0.47908676070718687,-0.444999501816175,0.10090370403350452,0
1,1,1,0,0,0.4532039258634384,-0.47908676070718687,-0.444999501816175,3.4457259384308845,1
1,1,1,0,0,-0.5466454137752538,-0.47908676070718687,0.7107630931786129,0.504989164720818,1
1,1,1,0,0,1.2223188025085863,-0.47908676070718687,0.7107630931786129,0.504989164720818,1
1,0,1,0,0,-0.3928224384462242,-0.47908676070718687,-0.444999501816175,0.8878069695824836,0
1,0,1,0,0,1.5299647531666454,0.481287771858981,-0.444999501816175,1.0792970757901053,1
1,1,1,0,0,-0.469733926110739,0.481287771858981,-0.444999501816175,1.0792970757901053,1
1,0,1,0,0,3.2220174817859704,-0.47908676070718687,-0.444999501816175,0.026548112420525127,0
1,0,1,0,0,1.8376107038247045,-0.47908676070718687,-0.444999501816175,-0.09243862165420531,1
1,1,0,0,1,-0.7773798767687982,-0.47908676070718687,-0.444999501816175,-0.06343727280104884,1
1,0,0,0,1,0.6839383888569828,-0.47908676070718687,0.7107630931786129,2.3236154157208384,0
1,1,0,0,1,2.2221681421472783,-0.47908676070718687,0.7107630931786129,2.3236154157208384,1
1,0,1,0,0,-0.469733926110739,-0.47908676070718687,0.7107630931786129,0.5815198574977842,1
1,1,1,0,0,1.2223188025085863,-0.47908676070718687,0.7107630931786129,0.5815198574977842,1
1,0,1,0,0,1.299230290173101,-0.47908676070718687,-0.444999501816175,0.8878069695824836,0
1,0,1,0,0,-0.31591095078170944,0.481287771858981,-0.444999501816175,0.42845847194385184,1
1,1,1,0,0,-0.31591095078170944,0.481287771858981,-0.444999501816175,0.42845847194385184,1
1,0,1,0,0,1.4530532655021304,0.481287771858981,-0.444999501816175,0.8400359477515643,1
1,1,1,0,0,1.5299647531666454,0.481287771858981,-0.444999501816175,0.8400359477515643,1
1,0,0,0,1,-0.469733926110739,-0.47908676070718687,-0.444999501816175,0.17630721105171132,0
1,0,0,0,1,1.2223188025085863,0.481287771858981,-0.444999501816175,0.9704608138139793,0
1,1,0,0,1,0.4532039258634384,0.481287771858981,-0.444999501816175,0.9704608138139793,1
1,0,0,0,1,0.8377613641860123,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,0
1,0,1,0,0,-0.16208797545267986,-0.47908676070718687,-0.444999501816175,0.8400359477515643,1
1,0,0,0,1,-0.16208797545267986,-0.47908676070718687,-0.444999501816175,-0.06343727280104884,1
1,1,1,0,0,-0.3928224384462242,-0.47908676070718687,-0.444999501816175,0.9643376623594496,1
1,0,0,0,1,1.991433679153734,0.481287771858981,0.7107630931786129,1.1642864953159087,0
1,1,0,0,1,1.7606992161601898,0.481287771858981,0.7107630931786129,1.1642864953159087,1
1,0,0,0,1,0.9915843395150419,-0.47908676070718687,-0.444999501816175,0.17824063430858844,0
1,0,0,0,1,-0.3928224384462242,-0.47908676070718687,-0.444999501816175,0.3592573867337067,0
1,0,0,0,1,1.991433679153734,-0.47908676070718687,-0.444999501816175,0.3232473785743708,0
1,1,1,0,0,-1.0081143397623424,-0.47908676070718687,0.7107630931786129,0.4775190870871082,1
1,1,1,0,0,1.1454073148440713,-0.47908676070718687,0.7107630931786129,0.4775190870871082,1
1,1,0,0,1,1.6837877284956748,0.481287771858981,-0.444999501816175,0.8637996530018405,1
1,0,0,0,1,0.9915843395150419,0.481287771858981,-0.444999501816175,0.36191584371191277,0
1,1,0,0,1,0.4532039258634384,0.481287771858981,-0.444999501816175,0.36191584371191277,1
1,0,1,0,0,0.4532039258634384,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1
1,0,0,0,1,0.6839383888569828,0.481287771858981,-0.444999501816175,1.09661668132521,1
1,0,1,0,0,-0.08517648778816508,-0.47908676070718687,-0.444999501816175,-0.04998451377969802,0
1,1,0,0,1,0.4532039258634384,0.481287771858981,-0.444999501816175,1.09661668132521,1
1,1,0,0,1,0.6839383888569828,-0.47908676070718687,-0.444999501816175,0.9032743556375002,1
1,1,1,0,0,1.60687624083116,-0.47908676070718687,-0.444999501816175,-0.08833009723334151,0
1,0,0,0,1,1.5299647531666454,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1
1,0,0,0,1,1.299230290173101,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,0
1,0,0,0,1,1.60687624083116,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,0
1,0,1,0,0,0.2609252067021514,-0.47908676070718687,-0.444999501816175,3.4457259384308845,0
1,0,1,0,0,2.2221681421472783,-0.47908676070718687,-0.444999501816175,-0.06923754257168015,0
1,0,0,0,1,0.914672851850527,0.481287771858981,-0.444999501816175,0.3592573867337067,0
1,1,0,0,1,-0.16208797545267986,0.481287771858981,-0.444999501816175,0.3592573867337067,1
1,0,0,0,1,0.9915843395150419,0.481287771858981,-0.444999501816175,0.3726308754015257,1
1,1,0,0,1,1.2223188025085863,0.481287771858981,-0.444999501816175,0.3726308754015257,1
1,0,0,0,1,-0.16208797545267986,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,0
1,1,0,0,1,0.7608498765214975,-0.47908676070718687,-0.444999501816175,3.4425841256384593,1
1,1,0,0,1,1.5299647531666454,-0.47908676070718687,-0.444999501816175,-0.14214306674200172,1
1,1,1,0,0,0.06864648754086448,-0.47908676070718687,-0.444999501816175,1.4141814512672737,1
1,0,1,0,0,0.4532039258634384,-0.47908676070718687,-0.444999501816175,9.262027654708204,1
1,0,1,0,0,-0.08517648778816508,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,0
1,0,0,0,1,0.9915843395150419,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,0
1,1,1,0,0,1.991433679153734,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,1
1,1,0,0,1,-1.0081143397623424,-0.47908676070718687,0.7107630931786129,0.11830451334539838,1
1,1,0,0,1,1.6837877284956748,-0.47908676070718687,0.7107630931786129,0.11830451334539838,1
1,0,0,0,1,-0.008265000123650303,-0.47908676070718687,-0.444999501816175,-0.06343727280104884,0
1,1,0,0,1,-0.6235569014397685,-0.47908676070718687,-0.444999501816175,0.8637996530018405,1
1,0,0,0,1,0.06864648754086448,-0.47908676070718687,-0.444999501816175,0.23624333201490139,0
1,1,1,0,0,2.2221681421472783,-0.47908676070718687,-0.444999501816175,2.189402973498201,1
1,1,0,0,1,-1.0850258274268572,-0.47908676070718687,0.7107630931786129,3.4425841256384593,1
1,0,0,0,1,0.06864648754086448,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,0
1,1,0,0,1,-1.0081143397623424,-0.47908676070718687,-0.444999501816175,1.0289468673345117,1
1,0,1,0,0,-0.008265000123650303,-0.47908676070718687,-0.444999501816175,-0.06923754257168015,1
1,0,0,0,1,-0.7773798767687982,0.481287771858981,-0.444999501816175,0.38318349953756087,0
1,1,0,0,1,-0.8542913644333129,0.481287771858981,-0.444999501816175,0.38318349953756087,1
1,1,1,0,0,-0.3928224384462242,-0.47908676070718687,-0.444999501816175,0.3136614660667741,1
1,0,1,0,0,1.299230290173101,-0.47908676070718687,-0.444999501816175,0.8112762768055172,0
1,0,0,0,1,1.9145221914892192,-0.47908676070718687,-0.444999501816175,0.3592573867337067,0
1,0,0,0,1,0.5301154135279532,-0.47908676070718687,-0.444999501816175,-0.13521561121261108,1
1,0,1,0,0,-0.08517648778816508,0.481287771858981,-0.444999501816175,0.9452451076977884,0
1,1,1,0,0,-0.23899946311719464,0.481287771858981,-0.444999501816175,0.9452451076977884,1
1,0,0,0,1,2.760548555798882,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,0
1,0,0,1,0,1.1454073148440713,1.4416623044251486,-0.444999501816175,1.09661668132521,0
1,1,0,1,0,0.29938095053440883,0.481287771858981,-0.444999501816175,1.09661668132521,1
1,1,0,1,0,0.6070269011924679,0.481287771858981,-0.444999501816175,1.09661668132521,1
1,0,1,0,0,0.06864648754086448,0.481287771858981,-0.444999501816175,0.47308768098234594,1
1,0,0,0,1,1.991433679153734,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,0
1,0,0,0,1,1.3761417778376157,-0.47908676070718687,-0.444999501816175,0.17630721105171132,0
1,0,1,0,0,0.6070269011924679,-0.47908676070718687,0.7107630931786129,-0.06923754257168015,0
1,1,1,0,0,0.14555797520537925,0.481287771858981,-0.444999501816175,1.5466209443633547,1
1,1,1,0,0,-0.469733926110739,0.481287771858981,-0.444999501816175,1.5466209443633547,1
1,0,1,0,0,2.2221681421472783,-0.47908676070718687,1.8665256881734007,1.5466209443633547,0
1,1,0,0,1,-0.7773798767687982,-0.47908676070718687,1.8665256881734007,-0.13529681498939994,1
1,0,0,0,1,2.683637068134367,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,0
1,1,1,0,0,0.7608498765214975,-0.47908676070718687,-0.444999501816175,1.4620336768749818,1
1,0,1,0,0,-0.469733926110739,-0.47908676070718687,-0.444999501816175,-0.14576823534864627,1
1,1,1,0,0,-0.5466454137752538,-0.47908676070718687,0.7107630931786129,0.5548560173621921,1
1,0,1,0,0,2.760548555798882,-0.47908676070718687,0.7107630931786129,0.5548560173621921,0
1,0,1,0,0,-0.046720743955907695,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,0
1,0,0,0,1,-0.008265000123650303,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,0
1,0,0,0,1,1.2607745463408435,-0.47908676070718687,-0.444999501816175,-0.09243862165420531,0
1,0,0,0,1,-0.469733926110739,-0.47908676070718687,-0.444999501816175,1.1642864953159087,0
1,0,0,0,1,-0.008265000123650303,0.481287771858981,-0.444999501816175,0.644195639215969,0
1,1,0,0,1,-0.5466454137752538,0.481287771858981,-0.444999501816175,0.644195639215969,1
1,0,1,0,0,-0.8542913644333129,0.481287771858981,-0.444999501816175,1.4620336768749818,0
1,1,1,0,0,-0.9312028520978277,0.481287771858981,-0.444999501816175,1.4620336768749818,1
1,1,0,0,1,0.06864648754086448,-0.47908676070718687,-0.444999501816175,1.1642864953159087,1
1,0,0,0,1,1.7606992161601898,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1
1,0,0,0,1,1.3761417778376157,-0.47908676070718687,-0.444999501816175,0.36191584371191277,0
1,1,1,0,0,2.068345166818249,-0.47908676070718687,0.7107630931786129,0.9643376623594496,1
1,0,0,0,1,0.6839383888569828,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,0
1,0,0,0,1,-0.08517648778816508,-0.47908676070718687,-0.444999501816175,0.12217135985915262,1
1,0,1,0,0,-0.5466454137752538,-0.47908676070718687,-0.444999501816175,1.9789015164057067,0
1,0,1,0,0,-0.469733926110739,-0.47908676070718687,-0.444999501816175,3.7555570153454396,0
1,1,0,0,1,1.0684958271795566,-0.47908676070718687,0.7107630931786129,3.4425841256384593,1
1,0,0,0,1,0.14555797520537925,-0.47908676070718687,-0.444999501816175,0.3328332910819675,0
1,0,0,0,1,1.2223188025085863,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1
1,0,0,0,1,-0.31591095078170944,-0.47908676070718687,-0.444999501816175,0.3232473785743708,0
1,1,1,0,0,0.29938095053440883,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,1
1,0,1,0,0,1.299230290173101,-0.47908676070718687,-0.444999501816175,0.8878069695824836,0
1,0,1,0,0,0.5301154135279532,-0.47908676070718687,-0.444999501816175,0.13232183195775735,0
1,1,0,0,1,0.29938095053440883,-0.47908676070718687,-0.444999501816175,1.0289468673345117,1
1,0,1,0,0,1.991433679153734,0.481287771858981,-0.444999501816175,0.504989164720818,0
1,1,1,0,0,1.9145221914892192,0.481287771858981,-0.444999501816175,0.504989164720818,1
1,0,0,0,1,0.29938095053440883,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,0
1,0,1,0,0,-1.2388488027558868,1.4416623044251486,1.8665256881734007,4.429355020367108,1
1,1,1,0,0,-0.8542913644333129,1.4416623044251486,1.8665256881734007,4.429355020367108,1
1,1,1,0,0,-0.6235569014397685,1.4416623044251486,1.8665256881734007,4.429355020367108,1
1,0,1,0,0,2.4529026051408227,0.481287771858981,3.022288283168189,4.429355020367108,0
1,1,1,0,0,1.4530532655021304,0.481287771858981,3.022288283168189,4.429355020367108,1
1,0,0,0,1,-0.16208797545267986,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1
1,1,1,0,0,-0.3928224384462242,-0.47908676070718687,-0.444999501816175,0.6963980671516508,1
1,0,0,0,1,-0.3928224384462242,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1
1,1,1,0,0,0.4532039258634384,0.481287771858981,-0.444999501816175,0.47308768098234594,1
1,1,1,0,0,0.06864648754086448,-0.47908676070718687,-0.444999501816175,-0.04410304023227786,1
1,0,0,0,1,0.3762924381989236,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1
1,1,0,0,1,0.8377613641860123,-0.47908676070718687,-0.444999501816175,2.3236154157208384,1
1,0,0,0,1,0.4532039258634384,-0.47908676070718687,-0.444999501816175,-0.13521561121261108,1
1,0,0,0,1,1.60687624083116,0.481287771858981,-0.444999501816175,0.43731935073011957,0
1,1,0,0,1,0.7608498765214975,0.481287771858981,-0.444999501816175,0.43731935073011957,1
1,0,1,0,0,2.068345166818249,-0.47908676070718687,-0.444999501816175,0.042901006327191564,1
1,0,0,0,1,-0.08517648778816508,-0.47908676070718687,-0.444999501816175,0.042901006327191564,1
1,0,0,0,1,2.068345166818249,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,0
1,0,1,0,0,2.068345166818249,-0.47908676070718687,-0.444999501816175,-0.04998451377969802,0
1,0,0,0,1,-0.3928224384462242,0.481287771858981,-0.444999501816175,0.5165897042620806,0
1,0,0,0,1,-0.3928224384462242,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,0
1,1,0,0,1,-0.8542913644333129,0.481287771858981,-0.444999501816175,0.5165897042620806,1
1,0,0,0,1,-0.3928224384462242,0.481287771858981,-0.444999501816175,0.9470992606011335,1
1,1,0,0,1,-0.469733926110739,0.481287771858981,-0.444999501816175,0.9470992606011335,1
1,0,1,0,0,-1.7772292164074903,-0.47908676070718687,1.8665256881734007,1.9569900306355188,1
1,0,1,0,0,1.2223188025085863,0.481287771858981,0.7107630931786129,1.9569900306355188,1
1,1,1,0,0,0.8377613641860123,0.481287771858981,0.7107630931786129,1.9569900306355188,1
1,0,1,0,0,2.1452566544827634,0.481287771858981,-0.444999501816175,2.189402973498201,0
1,1,1,0,0,-0.469733926110739,0.481287771858981,-0.444999501816175,2.189402973498201,1
1,0,1,0,0,0.22246946286989405,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1
1,0,0,0,1,2.5298140928053376,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,0
1,0,1,0,0,1.9145221914892192,0.481287771858981,-0.444999501816175,0.42845847194385184,1
1,1,1,0,0,1.0684958271795566,0.481287771858981,-0.444999501816175,0.42845847194385184,1
1,1,1,0,0,1.7606992161601898,0.481287771858981,-0.444999501816175,0.8697623303260495,1
1,0,1,0,0,-0.23899946311719464,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,0
1,1,0,0,1,2.5298140928053376,-0.47908676070718687,-0.444999501816175,0.9032743556375002,1
1,0,0,0,1,2.9143715311279115,0.481287771858981,-0.444999501816175,3.644466381851795,0
